text,label
"Mình nói này có vẻ vô lý nhưng giống như trường hợp của bạn, đợt mình gửi tiết kiệm online xxxx triệu, mình muốn rút hết nên tất toán luôn, để tiền về thẻ ra ngân hàng rút, ra ngân hàng nhân viên bảo tiền mới nhận về lúc sáng nên muốn rút phải tốn mấy %, hài ghê chưa, gửi tiết kiệm tiền lãi tính ra chưa bằng tiền phí rút nữa, nó charge phí, mình cãi lại tiền tui vừa tất toán gửi Online mà cũng thu phí nữa hả cái chị nhân viên bảo ủa vậy hả, cái nói vậy miễn phí cho em. Ví dụ như tui ko cãi lại có phải tui mất oan mấy trăm ngàn rồi không? Đúng là chỉ có Vietcombank.",0
Thank a,1
Nhất Vietcombank rồi,0
Ad nhắn tin ko bao h trả lời tệ thật,1
Ghi trên web là 05 đến 07 ngày mà khi làm thì nói 15 ngày sau mới có. Lỡ rồi nên làm luôn chứ ko hài lòng tí nào. Tốn 100k mà chẳng hài lòng,0
Thank ad nhé,1
"Hôm nay mình lại viết 1stt về Vietcombank để mọi người cảnh giác . Sau khi mình bị mất tiền trong tài khoản cá nhân mình liên hệ bên bộ phận quản lí thẻ thì họ từ chối trách nhiệm và cho rằng số tiền đó khó có thể lấy lại được. Nhưng mình đã hỏi nhiều người làm trong lĩnh vực Ngân hàng họ đều cho rằng 100% tiền k mất vì Ngân Hàng có cách để tìm ra nguồn góc và lấy lại được tiền cho KH. Nhưng có thể VcB họ k muốn làm điều đó vì họ k quan tâm đến K-H hoặc có thể họ tìm ra nhưng k muốn trả lại cho khách hàng, vấn đề này đáng để chúng ta suy nghĩ???Theo mình là người k rành về lĩnh vực Ngân Hàng nhưng nếu mình muốn điều tra mình sẽ có cách. Thứ nhất thẻ Visa k bị mất mà vẫn trong tay khách hàng thì chỉ có khả năng Hacker dùng số thẻ và mật mã của khách để giao dịch online. Khi gd online thì tất nhiên Ngân Hàng sẽ nắm được thông tin bên Ngân Hàng đối tác. Nếu hacker mua hàng online thì chỉ cần tìm ra trang web , tìm shipping address của người mua hàng thì sẽ tìm ra manh mối. Còn theo mình biết số tiền giao dịch qua thẻ thường sẽ treo ít nhất trong 1 ngày , nên nếu như khách hàng phát hiện và báo Ngân Hàng ngay thì Ngân Hàng sẽ ngăn chặn được . Vấn đề k phải là mất tiền nhiều hay ít. Nhưng một khi KH báo mất tiền trong TK k rõ nguyên nhân, cho dù chỉ 1 triệu đồng, thì N H phải có trách nhiệm tìm ra nguyên nhân tránh thiệt hại cho họ để họ an tâm khi gửi tiền vào N-H . Nếu như NH VCB k giải quyết k tìm ra số tiền mình bị mất , mình sẽ làm lớn chuyện này. Sẽ báo cho các trang báo  viết bài cảnh báo về VCB cho tất cả mọi người biết mà tránh xa VCB.",0
Cảm ơn vietcombank,0
cảm ơn ad nhé,1
"Mừng rồi, nhiều người sắp được vay rồi",0
App vcb tệ quá,0
"Sao tôi nạp tiền điện thoại qua thẻ những lần trước ok. Sáng sớm nay tôi có nạp và tổng đài đã báo về trừ tài khoản thẻ của tôi là 50k. Tổng đài 8170 lần này thì lại dở hơi trả lời giao dịch đang được thực hiện, mã giao dịch là... Giờ tôi thấy vẫn chưa được gọi lên tổng đài chăm sóc khách hàng của  VCB thì báo toàn bộ máy bận 4 lần liền. Vậy ngân hàng muốn chơi hay nghỉ đây vậy??????",0
Lãi suất 7% hình như cao quá so với tình hình kinh tế hiện nay.,0
Vietcombank  Thank you rất nhiều,1
Mình rất thích khi dùng thẻ vietcombank .mình đã ra ngân hàng đăng ký và tải ứng dụng vietcombank về máy. Chuyển tiền nhanh.nạp tiền điện thoại cũng tiện. Tất cả mọi thứ. 5 sao ạ,1
Ngân hàng xàm l.... Đăng ký internet banking mà chẳng cho làm gì hết. Chuyển khoản cũng không. Liên kết với ví momo cũng không. Cái gì cũng đòi mã OTP. Mà đăng ký mã OTP cũng không.,0
Vietcombank là chúa lề mề y như vietin và argibank. Atm luca cần thì toàn bết tiền với bảo trì. Dẹp cây atm thì cũng chat dỡ cái nhà. Dân thấy cái cây atm mừng chạy tới thì có vỏ không ruột. Nản,0
Vâng cảm ơn ad nhé,1
Cảm ơn bạn,1
OK. Cảm ơn bạn,1
Vietcombank dạ cám ơn ạ.,1
Mình chuyển t dùm cho ng ta.  Không may do vội và sơ suất nên chuyển nhầm tài khoản.  Có biên lai rõ ràng.  Mình biết đây là do lỗi khách hàng và người chủ tk kia có quyền không trả lại tiền.  nhưng khi mình đến điểm giao dịch nhờ ngân hàng liên lạc vớ i chủ tk kia thuyết phục họ trả lại tiền cho mình.  Nhưng nhân viên bảo k phải lỗi của ngân hàng nên họ không làm.  Năn nỉ mãi thì họ nói để họ liên lạc rồi kêu mình về mà k có câu trả lời. Vậy chất lượng dịch vụ ở đâu. Nếu như ngân hàng chuyển nhầm cho mình thì sao.  Họ có đòi lại số tiền đó và mình có quyền k trả k.  Trong khi đó bạn mình cũng bị trường hợp như vậy mà ngân hàng khác họ liên lạc với chủ tk kia ngay và lấy đc lại tiền,0
Vấn đề tôi muốn nói ở đây là nhân viên ngân hàng không có nhiệt tình hỗ trợ khách hàng trong những trường hợp như chuyển nhầm tk mà do lỗi của khách hàng ạ,0
E cảm ơn ạ,1
1 triệu mà ăn tiền phí 33k vãi cả ngân hàng,0
Làm ăn trả ra gì,0
Quỹ mở techcombank kìa lãi cũng ngang tiền gửi ngân hàng thôi có gì hơn đâu thôi tham gia quỹ mở questra ngon hơn,0
Chỗ mh ở cả huyện ko có nổi 1 chi nhánh nào của vcb. Muốn giao dịch rất bất tiện.,0
Dạ em cảm ơn,1
"Có kinh nghiệm nhưng phải bằng đại học chính quy khá thì khó ,bằng cấp ở vnam k phản ánh làm dc việc hay ko ???đầu vào khó quá muốn ứng tuyển 6 năm làm nh cũng k dc .😑",0
Vietcombank tks add trước nha,1
Vietcombank ok tks add,1
Gọi k được mà tốn tiền như gì ấy,0
"12h đêm thì sao nghẽn hả ad, mình cũng từng làm CSKH mình biết giờ nào cao điểm chứ ????",0
Vietcombank ngân hàng tốt,0
Chơi hoài mà không có trúng gì hết,0
Vietcom ít cây ATM quá :(,0
Dạ cảm ơn ạ,1
"Moi tuan vua roi minh ghe ngan hang hoi vay thế chấp xổ đỏ để lay von lam an, ma ngan hang bao la vay ngắn hạn thì 0,88->1,0 , con vay trung hạn thi lai xuat len den 11,5=>12 phay. Lai con doi phai co giay báo kê khai thu nhập hang thang nua. Làm khó đủ điều, vậy ma o day lai bảo vay lai xuat co 7,3. Toàn đánh lừa người dân k à .",0
"tôi chả còn ưu đãi hay lãi suất gì, tôi chỉ cần mong đến sáng mai để chuyển qua ngân hàng kahcs xài cho dịch vụ tốt hơn thui,",0
"Vietcombank càng cập nhật bản mới khách hàng càng phải mất quá nhiều thời gian chờ đợi. Tôi mở tk vcb rất rất lâu từ lúc viết tay toàn bộ nv nhiệt tình tư vấn, tới lúc bắt đầu khai thác mảng điện từ là chậm dần đều, càng hiện đại khách hàng càng mất quá nhiều thời gian. Tôi đang chờ ở vcb lạc long quân phút thứ 30 vẫn ko gd nổi.",0
Mình đã dùng và thấy rất tiện ích,1
ok. thanks ad,1
"Dùng rất ok,m tin dùng đã từ lâu rồi nhé!",1
"IB của VCB thực sự là tiện dụng và an toàn so với dv một số NH khác m đã dùng, lại có thể nạp thẻ đt, chuyển tiền và gửi tiết kiệm bất cứ lúc nào mà ko phải ra quầy. Mình 100% hài lòng với tiện ích của VCB",1
"dùng nhiều ngân hàng điện tử của các ngân hàng rồi, nhưng thích nhất là của vcb, đúng là ngân hàng số 1 về công nghệ , giao diện thân thiện, font to chứ ko bé tí hin như bidv và MB, mà lại có ứng dụng rất cao  quá nhiều tiện ích. Yêu nhất ở khoản là miễn phí nữa chớ hớ hớ,",1
Mình cung thấy vậy. Thấy cái phần mềm này tiện dụng mà dễ tìm kinh ng,1
Thanks ad,1
Một khách hàng trúng tới 136 lần.... không thể tin nổi luôn á. Nói chung chỉ là chiêu thức câu khách của NH thôi còn chả thấy người nào xung quanh trúng nổi 1 cái phiếu mua hàng luôn !,0
Chuyen tiền k nhận Dc tiên,0
Cảm ơn ạ,1
"Khi minh ck , ngân hàng việtcombank không gởi tn tới số đt đăng kí , mình dt lên ngân hàng họ đổi thừa do mạng của đien thoại bị nghẽn mạch , tất cả tin nhắn bạn bè gởi đến điều nhận đc, chỉ có tin nhắn đăng kí sms thi kg nhận dc",0
Dạ vâng e cảm ơn ad nhiều nhé,1
Khách hàng đứng ngồi la liệt. Các bạn nên tìm giải pháp để khắc phục vấn đề này. Mất quá nhiều thời gian của khách,0
Vâng.thanks ad ạk,1
Cám ơn ad nhé,1
Gọi tổng đài 30’ ko đc. Thế này thì mất thẻ master ngồi khóc à,0
Da e cam on a,1
Mình rất tin tưởng và lúc nào cũng chỉ xài thẻ vcb thôi ! Mọi người hãy dùng đi sẽ thấy kết quả ngay mà!,0
"Vietcombank  số hotline này gọi từ sáng đến chiều chục cuộc ko ai nghe lúc nào cũng đường dây bận, quá nản luôn",0
"xin hỏi vcb tôi chuyển tiền qua internet banking vcb sang tài khoản Agribank từ 1h chiều thứ 5 đến bây giờ là trưa 12h42p thứ 6 rồi mà bên agribank tôi vẫn chưa nhận được tiền, trong khi đó tài khoản vcb đã trừ tiền. thế bao giờ tôi mới nhận được tiền đây, 1 ngân hàng lớn mà làm ăn quá thất vọng, ko bao giờ tôi dám chuyển qua internet banking của vcb nữa Vietcombank Vietcombank",0
nghỉ vietcombank đi ae tôi nản cái ngân hàng này lắm rồi ! không có hỗ trợ người dùng ! sang sacombank mà dùng ae ạ ! thất vọng,0
Mất niềm tin vào vcb rùi,0
"alo tổng đài k đc, bận miết. rồi ck k báo về đt, bị miết tình trạng này, bực ghê",0
"Điện thoại TĐ 1900545413 gần 10 cuộc gặp điện thoại viên đều ko đc, làm ăn chán thế",0
sáng giờ cũng đang điên vụ nè,0
Vietcombank máy bận hoài gọi đc đâu,0
Vcb lỗi hoài,0
Cám ơn bạn,1
Vừa đi đi làm thẻ thôi.mà cũng khắt khe khủng khiếp.làm ko đc.?,0
"Dùng bọn thẻ Amex này được cái đang khuyến mại nhiều. Nhược điểm của nó là phí chuyển đổi ngoại tệ giá cắt cổ, cao hơn các loại thẻ khác",0
E cam on nhieu nhe,1
Vietcombank bình dương làm ăn chán quá. Đi chỗ nào rút tiền cũng không rút được,0
Quan tâm. Tôi có gởi thông tin mà không thấy được tư vấn,0
cam on a,1
Thanhs ad,1
Cám ơn ad,1
"Vietcombank thề là tôi gọi 6 lần chả được lần nào, mỗi lần chờ 7-8 phút nhưng đtv vẫn bận, chắc các bạn chỉ có 1 người trả lời KH nhỉ?",0
Chất lượng phục vụ ở tổng đài rất kém.. Gọi cả 10 cuộc không ai nghe. Yêu cầu tuyển thêm nhân viên trực tổng đài .,0
Từ ngày sd thẻ vcb mình chưa khi nào rút tiền mà ra tiền tại atm cả lúc thì atm ngừng hoạt lúc thì lỗi mà vẫn nt trừ tiền đầy đủ ( trên 15 lần rồi)...nhưng khi vào nh để rút tiền ktra số dư thì ko bị mất nên mình không gọi tổng đài vì mỗi lần bị vậy mà gọi thì không biết phải gọi bao nhiêu lần nưa. T5 Cty chuyển sang trả lương vcb nên phải chịu cứ 1 tháng ra rút 1 lần đưa qua ACB nộp hic,0
Ok thanks ad,1
Chăm sóc KH kg tốt lắm. Vào giao dịch NV mặt 1 đống kg thấy nụ cười thân thiện. Đi NH khác thấy khác hẳn. 1 trời 1 vực.lo mà đi học hỏi ngta😈,0
xem lai cach lam an cua Ngan Hang Minh di,0
Vcb ngồi xếp hàng cả tiếng đồng hồ xong đến lượt gọi vào thi hạnh hoẹ phải thế nọ thế kia,0
Mình thích VCB có những bài như này :),0
"Ngân hàng vietcombank làm việc lừa đảo ,anh em giao dịch nên cẩn thận .tiền chuyển vào có tin nhắn báo thành công vào 12h26 và báo HUỶ giao dịch vào 13h18 ( khoản gần 50 phút ) Vietcombank Vietcombank Bến Thành,Q1 Anh em ai sử dụng vietcombank thì né ra nhé",0
"Thẻ VIETCOMBANK VISA DEBIT PLATINUM, ghi nợ quốc tế nhéDùng vcb rất hài lòng 😙😙😙",0
Cảm ol ad nhé,1
Thank ad,1
cảm ơn ạ,1
Buồn qua ad oi,0
"Tốt nhất thì mình chưa thấy, nhưng mình thấy nhân viên các bạn ko biết cười thì phải, mặt cứng đơ",0
Dịch vụ chăm sóc khách hàng tệ nhất trong các ngân hàng ở Việt nam!Không còn gì phải nói ngoài quỳ🙏🏻🙏🏻,0
Dịch vụ như cứt ấy. Nạp tiền điện thoại thì không được trong khi vẫn trừ tiền tài khoản. Gọi chăm sóc khách hàng thì cả ngày không gặp được ai. Lên ngân hàng khiếu nại thì nó bảo chờ khoảng 1 tuần sẽ hoàn trả. Mẹ nó đợi hơn 20 ngày mới thấy hoàn trả. Vào lịch sử giao dịch là nó không chạy. Điên cái ngân hàng này lắm rồi.,0
"Thật lòng là mình rất bực bội với Vietcombank. Mình gọi đến cả 2 số tổng đài trên website mấy cuộc liền và được ngồi nghe nhạc của các bạn, ko 1 ai nhấc máy -_- liên tục suốt 30 phút chiều nay. Vấn đề là tài khoản của mình bị trừ hết sạch tiền ạ. Cái t hói đời gì vậy. Đề nghị Vietcombank làm lại cái tổng đài đi. Đã là chăm sóc khách hàng còn trừ tiền, đã thế chưa gặp được nhân viên chăm sóc, chưa được CHĂM SÓC tý nào thì đã bị ăn tiền rồi. Hài.",0
"Dang ky roi, nhung ma lien he kho qua =.= ko nhiet tinh gi het vcbf oi...",0
Myoosn vay mà thủ tục khó hiểu,0
"Tui giong ban vay, ko click vao tham gia ji duoc het, buc boi ghe",0
"Chuyển tiền từ bankplus từ hôm qua, mà hôm nay vẫn chưa nhận được. Gây trở ngại cho sinh viên. Chán ngân hàng này ghê",0
Minh dung vcb nhung minh noi that la hoi bat tien boi neu da dang ky sms sao NH ko gui code den se kick hoat ung dung ma phai ra tan noi de nvien kick hoat. Noi chung qua theieu tinh co dong,0
Lam viec qua te hai cham chap khong biet ton trong thoi gian cua khach hang .,0
Đọc cái tít xong mà mát hết cả ruột 😍😍😍❤️❤️❤️,0
Thái độ phục vu của các nhân viên ngân hàng Vietcombank đi xách dép cho BIDV và Viettinbank  cũng không xứng,0
Mình cũng là khách hàng thôi. Chả cái mẹ nào đều cả. Chỗ nào cũng đc 1 hai chi nhánh. Còn các chỗ khác đi gửi tiền như đi cầu xin các bố các mẹ ngân hàng. Vãi cả đái ra,0
"ko phải là việc sếp hàng chờ hay ko mà là thái độ của NVNH VCB rất chảnh, vì kiểu bjo họ ko cần KH nên đâu cần cung cấp dịch vụ sao cho oki nhất giống các bank TMCP khác đâu. đấy là cảm nhận của mình khi vao bank VCB thấy vậy á... mấy GDV thấy chảnh chảnh sao á, mình sai cái gì là y rằng bị phạt hya chụi TN theo qđ... hết!!! mà khổ nỗi là mình đc cty chi lương qua VCB chứ ko mình cũng ko vô làm gì.",0
ra vietcombank bao nó làm kích hoạt tính năng thanh toán online xong quay ra nó bảo là kích hoạt rồi chiều về check lại nó vẫn chưa kích hoạt cay vãi cả vietcombank,0
"Thị giá gấp đôi, lương thì phân nữa :(",0
"Ngân hàng là cái nghề kém trí tuệ nhất, vài cái bàn cái ghế rồi đi buôn tiền. Vớ vỉn",0
"Làm lại cái app trên điện thoại cho nó nuột đi cái, ""ông lớn"" mà cái app lởm thấy bà",0
Sẹc vit như cc. Đm có cái app mà nó thu phí cao lòi.,0
Vui mừng lắm!,0
Phục vụ quá tệ. Tệ nhất trong các ngân hàng từng giao dịch.,0
Thẻ tôi bị tính thu phí 2 lần trong tháng 2 và tháng 3. Gọi tổng đài thì ko được. Ngân hàng lớn mà dịch vụ chán,0
"Tôi không hiểu cái sđt trực tổng đài 24/7 để làm gì, mà lần nào gọi cũng báo bận? Inbox fanpage thì ko trả lời?",0
Ad cho hỏi sao mình chuyển tiền sang Ngân hàng khác vào hồi 14h11ph ngày 12/9 mà giờ tiền chưa qua? Có vấn đề gì ở đây? Gọi ngân hàng không ai nghe máy chỉ thấy máy bận???,0
Thank VCB !,1
Oh. Thank ad.,1
Nếu cty ko trả lương vào tk vcb lập bởi cty thì never never sử dụng vcb...,0
cam ơn chj nhieu,1
Làm cái thẻ mà tuần rồi vẫn chưa có! Chả hiểu làm ăn kiểu gì!,0
Rất tự hào nhá,1
"1 giao dịch trừ tiền tk khách 2lần, đến tận bây giờ vẫn chưa được hoàn lại.những cái cơ bản cũng ko xử lý gấp, treo tiên của khách hàng mà uy tín ở đâu",0
"Đã  cung cấp thông tin 3 lần, và sau 4 tiếng mới nhận đc phản hồi. Vấn đề vẫn ko đc giải quyết mặc dù đã báo cần tiền gấp để giao dịch, nhân viên thì nhảy vào mồm khách hàng mà nói",0
Top cái j. Đến giao dịch nv thì mặt 1 đống. Nói chuyện kg vui vẻ. Qua mấy NH khác học 1 khóa giao tiếp nhá. Giờ kg đến giao dịch nữa cho đỡ bực.,0
"Hệ thống ATM của vcb quá chán. Mình đaz quá nhiều lần cần rút nhưng lúc thì lỗi hệ thống, lúc thì máy hỏng mà toàn đồng loạt 8 cây dọc Nguyễn Văn Cừ.",0
"Tôi là người HƯU TRÍ  VIETCOMBANK  , tôi đã tự hào về ngân hàng nơi tôi đã làm việc liên tục từ 1975 đến nay .  Rất vui khi ngân hàng chúng ta dẫn đầu top 10.  Hãy cố gắng giữ mãi ngôi vị này nhé .  Trân trọng chia sẻ niềm vui .",0
"mình rút 5tr ở cây ATM và bị báo trừ tiền trong TK, thế mà tiền thì ko thấy nhả ra ở cây. Ko biết bao h tiền trong TK mới hoàn lại cho mình đây, mất cả công cả việc. Tổng đài thì ngắt hết cả rồi.",0
Cần báo việc gấp mà làm ăn thế này thì sắp còn hình ảnh vcb nhỉ,0
minh rút tiền o atm máy cứ báo giao dich ko thanh công. ma cúe trừ tiền ở thẻ minh,0
b ơi m đi rút cũg bị lỗi nthe. b có gọi đc lên tổng đài k?,0
Quỳnh Hương ko dc bạn à. chặn  luộn r. h cần tiền phải đợi đến t2,0
Mình cũng bị như bạn vậy . Bị trừ 500k luôn,0
Nguyễn Thị Hoài Lê minh 8trieu ứng chế lắn kia. gọi noi trên trời ko à,0
Chuyen tien sag vietinbank 1ngay ko thay sag ma tin nhan vcb tru tien,0
"Hôm nay hình như hệ thống bên ngân hàng bị lỗi phải ko ta, sao mình rút bên trụ vietin nó ko ra tiền mà bị trừ tiền tài khoản, gọi tổng đài vietcom thì ko ai thèm nghe máy ?",0
Mình hôm nay rút 3 lần tổng số tiền là 8tr.máy đều báo giao dịch không thành công mà bị trừ tiền,0
Giống tôi.rút 3 lần thành 8tr mà h vẫn chưa thấy hoàn tiền,0
"Vietcombank mình call lên bank rồi, đang chờ xác thực, mất tận 7 ngày để xác thực @@ Cho mình hỏi tại sao cả ngày thứ 6 hôm đó Vietcombank bị lỗi vậy mà không thông báo gì cho khách hàng, ngay đến lúc sự việc xảy ra mình gọi lên bank cũng k gọi đc ???",0
"trường hợp của mình báo VCb sáng nay thì được trả lời phải chờ trong thời gian 3 tuần sẽ hoàn tiền lại, là sao lâu thế nhỉ, liên ngân hàng thì hai bên kiểm tra và xác thực máy không nhả tiền thì có thể trả ngày cho khách hàng rồi chứ nhỉ, lỗi kỹ thuật mà chờ khách phải chở đến 3 tuần thì thời đại công nghệ này còn có ý nghĩa sao?",0
"Meo Meo bức xúc...mãi mới gọi đc cho bên VCB mà cảm giác nhân viên VCB nói chuyện nhẹ tênh, như k có chuyện gì xảy ra ý...:))",0
Dạ. Em cảm ơn ạ!,1
Vâng .cảm ơn ạ,1
Vietcombank rất ổn.,0
Gọi có bao giờ nghe đâu mà cho số tổng đài cơ chứ. Làm ăn như trẻ con ấy,0
Cám ơn adm. Mình đã gửi nhờ adm giúp cho.,1
"Sử dụng dịch rất tốt, thông tin minh bạch nhân viên nhiệt tình dễ thương nhiệt tình nói chung rất thích",1
Vcb làm ăn gì gọi hoài đang bận đang bận.,1
Da cam on chi ah!!!,1
Cảm ơn ngân hàg,1
Cảm ơn ngân hàg e nhận đc tiền roi,1
ủng hộ Vietcombank,0
Ok thks ad,1
Thẻ đẹp quá :(,0
cai nay la sao nhi vcb cua minh c chuong trinh nY hay qua,0
Ok! Thanks,1
tks nhìu ^^,1
Thẻ cũ quá muốn thay mà đến điểm giao dịch nào của VCB cũng bị từ chối.,0
"Giao diện mới của Vietcombank phải nói là rất tuyệt vời, rất đẹp và coi như khá hoàn hảo, tôi rất thích mào xanh của Vietcombank, tôi sử dụng 7 thẻ ATM và internet Banking rồi nhưng chưa từng thấy cái giao diện nào dễ nhìn và bắt mắt đến thế, ủng hộ Vietcombank :3",0
"tôi cũng thế? đảm bảo đúng mật khẩu mà không được giờ thì bị khóa tài khoản rồi. gọi điện thoại hỗ trợ thì toàn mạng lỗi, rồi dis",0
"1.   Một số góp ý nhằm nâng cao chất lượng dịch vụ, tôi đã nói trực tiếp với cán bộ tổng đài 1900545413. 2.   Cán bộ tổng đài có thừa nhận tình trạng lỗi truy cập vcb-ib@nking khi cập nhật giao diện, tuy nhiên không hề có câu ""xin lỗi khách hàng"", hoặc ""mong khách hàng thông cảm""...3.   QUAN TRỌNG: gọi số tổng đài, sau khi bấm 1 (tiếng Việt) và nghe danh mục phím chọn loại dịch vụ đã khá dài, bấm 3 (ngân hàng điện tử), nghe tiếp và bấm 3 (internet banking), là được nghe nguyên một bài giới thiệu dịch vụ (mà theo tôi là khá dài dòng và còn nhiều thông tin không thực sự cần thiết, hoặc không phù hợp với mong đợi của nhóm khách hàng ĐÃ PHẢI GỌI LÊN TỔNG ĐÀI để được hỗ trợ), sau đó mới nghe được câu ""bấm 0 để gặp tổng đài viên"". LẼ RA nên đưa câu này lên đầu để khách hàng bớt sốt ruột. Tất nhiên đây là ý kiến cá nhân nhưng tôi nghĩ quý vị cũng nên tham khảo. Tổng đài 1900 TÍNH PHÍ CHO NGƯỜI GỌI!",0
"Chậm và không được, hi vọng khắc phục sớm để mình còn giao dịch với khách nữa.",0
Thank,1
gọi 20 cuộc ko được cuộc nào thì do làm sao? ad thử gọi đi cả số tổng đài lẫn số ad cho. Ko ai nghe máy.,0
"Đẻ ra cái đường dây phục vụ KH 24/7 chi không biết mà điện thoại lần nào cũng Tất cả các giao dịch viên đêu bận, câu giờ trừ tiền điện thoại người ta",0
Cảm ơn ad,1
"Lời cảm ơn! Tôi là 1 khách hàng khó tính và vừa rồi có sự vụ về viêc mất tiền hy hữu do topup nạp tiền. Cách đây 3 năm tôi có sử dụng số điện thoại 0987068818 để nhận tin nhắn số dư tài khoản và internetbanking.  3 năm nay tôi không dùng nhưng bản thân tôi vẫn dùng TK VCB để giao dịch, Ngày 14/10 có khoản tiền vào TK, không may bị số ĐT cũ mà tôi không dùng đã nạp tiền thẻ ĐT.  Vấn đề đã được phản ánh đến VCB.... Ngày hôm nay tôi đã được nhận lại số tiền đã mất. Tôi xin chân thành cảm ơn VCB Nguyễn Cơ Thạch và đặc biệt là anh Thế Anh - Giám đốc chi nhánh VCB Nguyễn Cơ Thạch đã bằng mọi cách lấy lại số tiền đó cho tôi. Tôi không nói đến giá trị to hay nhỏ mà số tiền đó tuy không lớn với nhiều người nhưng với tôi là vô cùng giá trị. Ban đầu tôi cứ nghĩ số tiền nhỏ thì không được quan tâm. Nhưng anh Thế Anh đã động viên tôi chờ đợi và cũng luôn trấn an rằng nếu không lấy lại được từ khách hàng, anh Thế Anh cũng sẵn sàng chia sẻ với tôi.  Quả thật tôi cũng không biết bằng cách tài tình nào mà anh tìm được thông tin của chủ nhân và thuyết phục được chủ nhân số ĐT cũ tôi dùng tự trả lại tiền, và em ấy cũng liên lạc với tôi xin lỗi.  Thực chất từ trước tới nay tôi vẫn dùng dịch vụ của VCB giao dịch, cũng như với vị trí TP HCNS từ trước giờ tôi vẫn đổ lương của nhân viên qua VCB.  Qua sự viêc này, tôi tin tưởng rằng những trường hợp (không may) mất tiền như tôi đều được hỗ trợ hết sức để lấy lại tiền.  Nhưng cũng mong mọi người cẩn thân hơn trong việc quản lý số ĐT giao dịch của mình hoặc mọi vấn đề bảo mật liên quan đến TK cá nhân.  Một lần nữa tôi xin chân thành cảm ơn VCB Nguyễn Cơ Thạch, Nam Từ Liêm và đặc biệt cảm ơn tới anh Thế Anh Giám đốc chi nhánh VCB Nguyễn Cơ Thạch. Nếu có đổ lương qua TK CBNV lần này, tôi sẽ xem xét việc chuyển chi nhánh để đổ lương. Tôi xin cảm ơn!",1
vâng e cảm ơn ad ạk,1
"Thái độ chăm sóc khách hàng của ngân hàng VCB chi nhánh quận 2 thật không thể chấp nhận được, quá khinh thường khách hàng. Đặc biệt là cái chị quản lý chỗ quầy giao dịch, không thèm nghe khách hàng nói gì đã phán một câu: ""không đóng phí thì khỏi làm"" - với một thái độ coi khinh khách hàng cá nhân ra mặt. Thật hết biết nói gì với cái chất lượng dở hơi của ngân hàng VCB, cái gì cũng thu phí, phí a, phí b,  phí n... đủ loại phí trên đời, thái độ làm việc thì chảnh chọe. Phát thẻ ATM kiểu gì mới dùng được 7 tháng đã bị hư, rút ở cây atm q2 không được, qua q1 thì rút được, trong khi mình bảo quản thẻ rất kỹ, không bị xước 1 tẹo nào nhá. Mình dùng thẻ ngân hàng kia 5 năm, vẫn xài ngon lành, không bao giờ gặp chuyện, rồi sau 5 năm ngân hàng đó còn cho làm lại thẻ miễn phí. Còn VCB không có lấy một tí trách nhiệm gì, còn thái độ này thái độ nọ với khách hàng. Nói thật, cty mình làm mà không yêu cầu phải làm thẻ VCB để lãnh lương, thì mình tẩy chay hẳn cái ngân hàng Vietcombank luôn- vì chất lượng quá kém.",0
Thật ra Vietcombank xử tệ với khách hàng lắm,0
Vietcombank oh cam on b,1
Thank ad,1
"Ẹc, giao dịch từ nhiều năm nay tới mãi tận cuối năm cũng k dc 1 bao lì xì đỏ trống k cho ngta vui nữa, ẹc! Dỏm đời, năm kia còn cho con bé con mình dc 1 lô phong bì làm con bé vui chạy khắp xóm để khoe, năm nay nó hỏi : mẹ ơi sao họ k cho con như năm rồi hả mẹ? Làm phải chạy ra chợ mua cho nó 1 lố về nửa! Ghét",0
Cám ơn vcb,1
Nguoi vietcombank xinh qua!,0
Rất cám ơn VCB tôi sẽ làm theo hướng dẫn.,1
Dạ tks ad,1
Lỗi tùm lum. Mới rồi lên ko tiết kiệm online đc nhé ad.,0
da. cam on ad,1
Cảm ơn ad,1
Cám ơn nhiêu.@@,1
"Quá đẹp, quá hoành tráng, yêu vietcombank, mái nhà hạnh phúc.....",0
Chúc mừng nhà mình!,0
thich noi dung nay,0
Dịch vụ internet banking của VCB là dịch vụ tệ nhất trong nhiều ngân hàng mà tôi đã sử dụng. Trang web không hề thông báo thời gian có thể giao dịch trực tuyến. Đến khi tôi mất công hoàn tất điền các thông tin chuyển khoản và thực hiện thao táo chuyển khoản thì mới thông báo là hệ thông đang xử lý dữ liệu cuối này và không thể chuyển khoản trực tuyến. Cách hoạt động như vậy vừa kém chuyên nghiệp vừa vô trách nhiệm với khách hàng.,0
